declared_land_ha,verified_land_ha,cadastral_land_ha,mean_ndvi,annual_income,crop_is_high_vigor,overclaim_ratio,eligible
1.0073801,0.7081158,1.0156578,0.28487387,756402.94,1.0,1.4226205,0
4.123363,3.5838165,4.4063997,0.38977158,188169.81,1.0,1.1505508,0
5.440723,4.9589252,5.4332614,0.457671,573838.56,1.0,1.0971577,1
6.4050965,5.060486,6.544,0.55009234,936280.1,1.0,1.2657077,0
4.7990737,4.3943105,5.2087097,0.59551406,96812.164,0.0,1.0921109,1
6.236028,5.496928,6.134022,0.8699171,525515.8,1.0,1.1344569,1
3.2631385,2.1727207,3.0805895,0.38921648,217575.3,1.0,1.5018674,0
0.45636782,0.39354843,0.41903514,0.45290166,252110.89,1.0,1.159623,1
1.1055746,0.92966145,1.1254703,0.3934017,639460.7,1.0,1.1892228,0
0.5020363,0.41746825,0.51319003,0.66190827,83904.09,1.0,1.2025735,1
2.7657604,2.5654533,2.8325288,0.6700926,538700.25,0.0,1.0780787,1
4.0648327,3.366929,3.688564,0.43285167,79560.94,0.0,1.2072818,1
2.9792764,2.2688692,2.6976843,0.8098619,1114394.1,0.0,1.3131107,1
4.5726757,4.0980816,4.9342985,0.39366516,1065397.0,0.0,1.1158088,1
3.9487514,3.342517,4.103149,0.65448767,293383.97,0.0,1.1813706,1
5.4879537,4.840882,5.0635343,0.7181784,125675.02,0.0,1.1336682,1
5.4023046,3.6749449,4.9427166,0.29576305,338231.0,1.0,1.470037,0
2.6809003,2.1560872,2.499595,0.5866448,82650.695,0.0,1.24341,1
2.9004726,2.350573,3.0785148,0.091243096,895007.1,1.0,1.2339427,0
4.764153,4.237816,4.976716,0.62363183,709978.6,1.0,1.1242001,1
4.8521733,4.277902,4.986727,0.33475912,675415.5,0.0,1.1342412,0
2.6546593,2.4719107,2.7294097,0.58512044,1029768.06,0.0,1.0739301,1
2.7764795,2.237051,2.9757607,0.6132483,980709.3,0.0,1.2411338,0
5.613551,5.220388,5.4265738,0.6680208,520213.8,0.0,1.0753131,1
5.2498045,4.886837,5.063153,0.6335323,751887.44,0.0,1.0742745,1
1.2533963,1.1004893,1.2347023,0.5083842,558079.1,1.0,1.1389445,1
3.6401267,3.2024944,3.9966233,0.44292852,767611.1,0.0,1.1366535,0
7.1631074,7.14022,7.241757,0.4888416,224253.58,1.0,1.0032054,1
0.48318428,0.3182204,0.48771665,0.33259976,395092.28,1.0,1.518395,0
6.870279,6.5036044,7.295678,0.46824682,339666.12,1.0,1.0563802,1
1.4727896,1.3846301,1.3779609,0.45639566,242587.06,1.0,1.0636702,1
4.1565394,3.664158,4.0778985,0.3817672,525913.8,1.0,1.1343777,0
3.509824,2.5500836,3.6090555,0.23882101,885474.3,0.0,1.3763565,0
0.27900884,0.2908961,0.30624104,0.30845958,505465.2,1.0,0.9591358,1
7.340096,5.0006557,6.832851,0.027483268,1180031.0,1.0,1.4678267,0
3.7484167,2.8601701,3.712452,0.4538181,397404.28,1.0,1.3105572,0
7.6432924,5.917871,8.2632885,0.5540748,1140349.2,1.0,1.2915611,0
2.4366024,1.9247284,2.5465083,0.09761506,272586.75,1.0,1.2659461,0
6.956951,5.4071636,7.115264,0.5355072,418890.78,1.0,1.2866174,1
7.3946385,6.484149,7.0354195,0.48162887,238693.69,0.0,1.1404178,1
4.543293,4.554429,4.259074,0.32348663,323596.7,1.0,0.99755484,1
1.7808868,1.3757889,1.736084,0.43531922,230678.31,1.0,1.2944477,0
5.54493,4.676061,5.273348,0.6576206,768551.44,0.0,1.1858121,1
4.482029,4.0417786,4.7585487,0.35387164,280707.44,1.0,1.108925,0
7.5673313,6.6690974,7.9013586,0.51182765,147901.97,1.0,1.134686,1
3.626322,2.777694,3.8694293,0.5519894,356383.84,0.0,1.3055154,0
2.2944064,1.4834898,2.1434722,0.3766689,830160.06,1.0,1.5466278,0
1.2786386,1.1029528,1.2300425,0.65124065,542926.0,1.0,1.1592867,1
5.649342,5.054447,5.9527698,0.56057614,229581.8,0.0,1.1176972,1
7.798055,6.9416375,7.2733216,0.46221337,122967.72,0.0,1.123374,1
0.42108142,0.31602538,0.3912356,0.85448605,888757.94,0.0,1.332429,1
5.975474,5.1384807,5.835718,0.65188676,859726.1,0.0,1.1628873,1
7.430057,6.954297,6.9640985,0.24707587,580753.44,1.0,1.0684123,0
0.783296,0.6970443,0.7173272,0.4416264,656911.3,1.0,1.1237391,0
1.0593264,0.95473176,1.0196598,0.86999637,326566.78,0.0,1.1095539,1
5.5972652,5.4661336,6.017731,0.3526728,608137.4,1.0,1.0239899,0
5.254114,4.447646,4.788109,0.50995004,887897.6,0.0,1.1813247,1
0.73685384,0.6255643,0.7465958,0.684649,937262.5,1.0,1.1779027,1
6.7084975,5.7748237,6.79303,0.59784824,441569.1,0.0,1.16168,1
4.282706,3.3961592,4.309122,0.6194704,830678.1,1.0,1.2610439,1
7.2761397,6.1246033,7.284156,0.6106387,609457.06,0.0,1.1880181,1
7.048329,6.328761,6.3677936,0.5038089,900236.2,1.0,1.113698,1
6.5375605,5.970917,5.9458475,0.38115284,844397.75,1.0,1.0949005,0
4.2240114,3.349209,4.233479,0.56521463,912910.2,1.0,1.2611967,1
2.163343,1.4776565,2.3659656,0.4395835,239615.88,1.0,1.4640365,0
4.146609,3.6013465,4.070291,0.42779732,420440.38,1.0,1.1514052,1
0.9863287,0.8127432,0.98086977,0.7223708,354731.3,1.0,1.2135799,1
5.3389997,4.465138,5.853747,0.4428506,564129.2,0.0,1.1957077,0
1.2450223,1.0122567,1.3145227,0.7559196,584649.3,1.0,1.2299471,1
4.187149,3.3038905,4.4133472,0.538515,817403.25,0.0,1.267339,0
0.6241794,0.6245799,0.6247706,0.47612783,705048.2,1.0,0.9993588,1
2.5361974,2.2753487,2.7380345,0.22736575,716856.1,0.0,1.1146412,0
2.0102277,1.6077868,2.042864,0.8179784,777932.56,1.0,1.2503073,1
5.036246,3.9851747,5.1940794,0.49910456,363823.16,1.0,1.2637454,0
6.3369365,5.9787583,6.7013807,0.15938303,310051.38,1.0,1.0599084,0
0.64696306,0.5273006,0.63487583,0.64815885,297466.84,1.0,1.2269341,1
6.832213,6.1141734,7.4515805,0.49247122,946365.5,1.0,1.1174386,1
6.913988,4.949218,7.5888033,0.3603012,161850.97,1.0,1.396986,0
2.8696988,1.895644,2.9197106,0.6396775,413506.62,1.0,1.5138385,0
5.340232,4.5627604,5.043374,0.11769014,372313.9,1.0,1.1703949,0
3.3403816,2.2934523,3.5240371,0.3928857,730714.6,1.0,1.4564862,0
1.4026889,1.206914,1.352792,0.45508963,1112820.4,0.0,1.1622112,0
4.323567,3.8745816,4.3902392,0.6278282,1060383.9,0.0,1.1158797,1
0.8736055,0.6684869,0.80139387,0.83603776,171195.42,1.0,1.3068401,1
7.052083,5.9171653,7.485632,0.46328467,671241.75,1.0,1.1918008,0
7.40946,6.0819783,8.089777,0.5689916,92777.0,1.0,1.2182648,1
6.6085825,6.39492,6.0722585,0.91225827,961267.1,1.0,1.0334113,1
4.5877194,3.9672956,4.8002214,0.50071055,480925.94,1.0,1.1563846,1
4.549269,3.4641495,4.8775797,0.5702299,297094.5,1.0,1.3132427,0
7.8799376,7.1726274,7.264524,0.31439728,606717.2,1.0,1.0986124,0
2.1336331,1.8210354,2.0255845,0.7938751,550368.8,0.0,1.1716594,1
0.79239726,0.6885996,0.77526104,0.39305356,1134597.6,0.0,1.1507374,0
4.5831394,3.8022037,4.8918233,0.5402857,88164.72,1.0,1.2053902,1
2.7645276,2.0639577,2.7608957,0.53603536,1142481.8,1.0,1.3394303,0
2.7142425,2.4532459,2.5171685,0.51280075,319526.94,0.0,1.1063882,1
0.25526577,0.22773582,0.24282774,0.43485296,216786.98,1.0,1.1208855,0
4.8506675,3.6258438,4.8190193,0.5361989,903097.4,1.0,1.3378037,0
2.2594628,1.8591255,2.0512598,0.76360214,650963.44,0.0,1.2153364,1
1.6652967,1.7070698,1.7089264,0.8421401,1079994.5,0.0,0.9755294,1
0.51536906,0.47220704,0.4664422,0.47372857,674032.7,1.0,1.0914049,0
3.0420203,2.2577665,3.2129035,0.4325805,631287.75,0.0,1.3473582,0
7.0559573,6.6757703,7.385966,0.37868533,287086.16,0.0,1.0569503,1
2.8260324,2.1105473,3.0325813,0.90292037,1142239.9,1.0,1.3390044,1
5.496779,4.6356235,5.1204834,0.51932526,814163.75,1.0,1.185769,1
6.101066,5.0874066,6.226242,0.6672564,741804.0,1.0,1.1992488,1
2.7591863,2.218549,2.9142678,0.6044991,958564.1,1.0,1.2436895,0
6.6087976,4.9961286,6.629614,0.83126026,166461.64,1.0,1.3227838,1
5.5966616,5.224583,5.1834087,0.46284497,1046375.44,1.0,1.0712168,1
4.5620894,3.5329869,4.1961417,0.33393976,625555.1,1.0,1.291284,0
0.20774122,0.2017855,0.21214107,0.7789178,972545.0,0.0,1.029515,1
0.47370797,0.39114213,0.47348133,0.63549596,869525.44,1.0,1.2110891,1
7.9287534,6.3499656,8.609929,0.56844246,568948.9,1.0,1.2486293,1
6.3018146,4.868399,6.722575,0.7302789,935166.3,0.0,1.2944326,1
7.513009,5.815113,7.849215,0.57699955,878794.8,1.0,1.2919799,0
7.237965,5.1928673,7.9362793,0.7354851,54280.164,0.0,1.3938283,1
0.35945526,0.3002996,0.37344605,0.5369888,865634.56,0.0,1.1969888,0
6.376409,6.1384487,5.8565564,0.63529235,635107.0,1.0,1.0387655,1
3.718937,3.5858073,3.4047334,0.5789587,1015391.5,0.0,1.0371268,1
6.358554,4.4278736,6.760248,0.45120743,981091.1,0.0,1.4360288,0
0.2523831,0.20063418,0.24535191,0.46919143,246245.8,1.0,1.2579268,0
2.4479547,1.6610115,2.65568,0.44107068,75022.47,1.0,1.4737735,0
6.0603256,6.15361,5.5976167,0.53982306,275774.25,1.0,0.98484063,1
6.385562,4.471973,6.0008793,0.43162963,902294.06,0.0,1.4279071,0
5.033774,3.9506953,5.3087864,0.5653849,1052054.1,1.0,1.2741488,0
2.5497983,2.0484736,2.7269962,0.5602852,855660.1,1.0,1.2447308,1
2.6208282,2.0882556,2.8133,0.5307731,993675.9,0.0,1.2550323,0
7.740759,5.5093346,7.120166,0.5333778,725327.0,0.0,1.4050262,0
3.625855,3.0498788,3.5401413,0.41507623,632498.75,1.0,1.1888522,1
3.6875794,2.5817878,3.7955415,0.45770353,1165918.6,1.0,1.4283046,0
4.5081954,3.1765943,4.885798,0.24940868,142678.69,0.0,1.4191915,0
3.3941183,2.5431643,3.2169554,0.4820196,534557.44,0.0,1.3346044,0
4.510838,3.5734818,4.601364,0.35212833,369765.8,1.0,1.262309,0
3.5722163,3.4740846,3.317531,0.5149779,190358.62,1.0,1.0282468,1
6.6483765,5.445997,6.9771767,0.39282662,746413.56,1.0,1.2207822,0
7.290598,6.889912,6.747484,0.19239908,352737.94,1.0,1.0581554,0
7.47046,5.4534607,8.21748,0.8378664,582409.25,0.0,1.3698567,1
4.6015105,3.9829946,4.2262726,0.4652856,207076.9,1.0,1.1552892,1
3.6487586,3.3031065,3.784009,0.71705866,498484.5,0.0,1.1046445,1
5.7008724,4.290092,6.016745,0.42095155,280293.06,1.0,1.3288461,0
6.738924,6.656109,6.4127464,0.75471747,1081477.6,1.0,1.012442,1
4.5912614,3.7612312,4.3661323,0.32724532,650755.56,1.0,1.2206805,0
5.659852,4.788654,5.7686877,0.52640474,969475.1,1.0,1.1819297,1
6.0478888,4.803099,6.205708,0.33615658,608585.3,1.0,1.2591639,0
5.4758716,4.487364,5.717386,0.8901115,98741.96,1.0,1.220287,1
6.0198417,5.09158,6.1165133,0.46261078,848736.56,0.0,1.1823131,0
1.8274336,1.7184085,1.7084556,0.6242679,104996.945,0.0,1.0634453,1
4.0873213,4.107236,4.4340434,0.5675866,504296.5,1.0,0.99515134,1
4.7884946,3.945836,4.469209,0.49617267,678980.25,1.0,1.2135564,0
0.21932787,0.19617282,0.22218959,0.577658,946802.56,0.0,1.1180339,1
6.8765078,6.8667293,7.4541383,0.70387596,1083389.8,1.0,1.0014241,1
4.9581914,4.1840153,5.3677077,0.6002309,285535.84,1.0,1.1850319,1
1.2072634,0.82647777,1.1270785,0.5243682,813108.0,1.0,1.460733,0
6.567585,4.918618,6.2242355,0.57789844,590763.06,1.0,1.33525,0
5.7930446,4.2209687,5.9110494,0.7872558,932643.06,0.0,1.3724443,1
6.1147366,4.234291,5.915597,0.43747845,1130820.4,1.0,1.4440993,0
3.2579312,3.0825272,3.4083714,0.22191696,662912.2,1.0,1.0569026,0
6.8627796,4.83958,6.893531,0.33552486,379786.66,0.0,1.4180527,0
3.4294152,3.0771852,3.2689803,0.34668148,968285.56,0.0,1.114465,0
4.6499715,4.3232994,4.5672374,0.36780804,655746.25,1.0,1.0755608,0
0.20500997,0.17548595,0.2128459,0.37296396,1064620.1,0.0,1.1682414,0
5.2300105,4.182325,5.528269,0.49646005,700984.1,1.0,1.2505032,0
5.801771,4.6968026,5.650416,0.5371127,1127691.4,0.0,1.2352598,0
4.623453,4.183741,4.258187,0.53550076,70167.11,0.0,1.1051002,1
4.0731587,3.6873643,3.9536335,0.39045832,899802.6,1.0,1.104626,0
6.5175047,4.942052,6.6875734,0.649085,448518.66,0.0,1.3187852,1
5.514707,4.6338034,5.8012867,0.58016837,818913.44,1.0,1.1901038,1
2.3689775,1.6230783,2.5488584,0.73719627,1133698.8,0.0,1.4595584,0
7.680772,6.1515145,8.390386,0.62701416,801997.9,1.0,1.2485985,1
5.7166843,4.703613,5.7502575,0.44757023,906733.2,0.0,1.2153815,0
7.905924,6.4324574,8.507102,0.69582325,231758.02,1.0,1.2290673,1
7.7758384,7.0057197,7.40583,0.5410379,246095.75,1.0,1.1099272,1
7.367496,5.1269665,7.4553924,0.6196968,709440.4,0.0,1.4370089,0
6.091898,5.6130195,6.139884,0.6080645,545195.1,0.0,1.0853157,1
4.953549,4.7132416,5.219747,0.48135203,177823.12,1.0,1.0509857,1
1.5429312,1.2286853,1.6272131,0.51549053,887585.6,1.0,1.2557579,0
4.438141,3.2827969,4.2476053,0.4802938,853800.1,0.0,1.351939,0
6.1699367,4.6310925,6.646085,0.37205806,155312.14,1.0,1.3322854,0
4.262686,3.7949796,4.596448,0.17829578,105955.305,1.0,1.1232435,0
6.9722652,6.152653,7.5973167,0.39592916,485635.3,1.0,1.1332128,0
1.055316,0.72171885,1.0463763,0.52987486,777874.3,0.0,1.462226,0
3.1713347,2.4871116,3.4804854,0.66283774,1077602.6,1.0,1.2751075,1
4.1465225,2.994724,4.3828006,0.6193985,549681.44,1.0,1.3846092,0
3.5721374,3.1183336,3.6815786,0.45805803,146718.44,1.0,1.1455276,0
1.046975,0.8623931,1.0327902,0.3979735,1016535.94,0.0,1.2140347,0
1.3975207,1.0329531,1.4932317,0.47301888,193634.83,1.0,1.3529371,0
6.7334146,6.2113028,7.089124,0.35374904,783000.0,1.0,1.0840584,0
3.9781973,2.9208043,4.046271,0.18270956,525471.4,1.0,1.3620212,0
0.5800349,0.5217792,0.63770735,0.2682283,1096005.6,1.0,1.1116482,0
0.32863182,0.3052374,0.3121648,0.7062112,860647.56,0.0,1.0766432,1
3.8931081,3.5193822,4.003481,0.77859277,50163.984,0.0,1.1061907,1
1.482154,1.3097663,1.4291307,0.6130912,478676.22,0.0,1.1316172,1
5.699982,5.649322,5.6519237,0.4912771,257355.44,1.0,1.0089675,1
6.403523,4.7303596,6.197261,0.29105294,376061.22,1.0,1.3537074,0
1.9807143,1.8540976,1.9151746,0.4758302,508799.12,1.0,1.0682902,1
4.81898,3.3622694,4.700266,0.5917759,672592.9,0.0,1.4332522,0
1.4046682,1.2664443,1.2801245,0.6244822,968138.94,0.0,1.1091434,1
2.5679448,1.9404187,2.3316224,0.6033217,149392.47,1.0,1.3233972,0
7.132605,6.7847757,7.453461,0.6814352,557268.9,0.0,1.0512661,1
4.443965,4.27866,4.275902,0.7914428,1028325.94,1.0,1.0386348,1
7.109932,5.5302463,6.4291058,0.43924665,547007.25,1.0,1.2856447,0
1.9569329,1.6458114,1.7931302,0.9207968,647189.25,1.0,1.1890383,1
2.77419,2.489166,2.6054354,0.19700937,945396.9,1.0,1.1145058,0
3.8734267,2.8257673,3.5234334,0.38325328,869828.56,1.0,1.3707522,0
3.9446247,3.4989703,4.2966013,0.53000003,636497.4,1.0,1.1273673,1
7.981654,6.920075,8.09078,0.5823539,1162157.0,0.0,1.1534058,1
1.0926735,0.9484059,1.0695142,0.47275466,91645.586,1.0,1.1521158,1
6.8453274,5.122163,6.8901124,0.4256351,112686.8,0.0,1.3364134,0
6.93672,6.8011584,6.399568,0.83038783,541466.9,1.0,1.0199322,1
4.5149493,3.172598,4.6972136,0.4184716,231526.72,0.0,1.4231079,0
2.8834898,2.5368023,3.154302,0.3470939,298984.6,1.0,1.1366632,0
4.2499638,3.099151,3.936025,0.75362384,222594.92,1.0,1.3713316,1
2.4812481,1.8495439,2.308851,0.6273729,846224.3,1.0,1.3415459,0
6.433038,4.4804754,6.5985775,0.6642076,534458.8,0.0,1.4357936,0
4.0865774,3.4053297,3.8020945,0.5293807,1009300.94,1.0,1.2000533,0
7.421569,6.2042227,6.866514,0.293602,337941.94,1.0,1.1962125,0
5.0569925,3.9342713,5.2294197,0.5126929,766940.4,0.0,1.2853695,1
4.211691,3.9691164,4.3116407,0.27294686,295458.1,0.0,1.0611155,0
5.7463408,4.7147403,5.421945,0.5363461,66656.805,0.0,1.2188033,1
4.130677,3.1738179,4.397667,0.5980104,842256.1,0.0,1.3014852,0
7.2551494,5.1609564,6.682357,0.66131294,217347.92,1.0,1.4057761,1
1.6386786,1.5094995,1.5838073,0.48614177,847882.25,0.0,1.0855774,1
7.7921195,6.8749685,8.164377,0.61221343,844272.1,1.0,1.1334044,1
6.535086,5.797168,6.683957,0.36442316,818365.6,1.0,1.1272895,0
6.91372,5.393174,7.0520926,0.64499474,730753.75,1.0,1.281939,1
3.966681,3.6620471,4.114459,0.6011867,1067660.6,1.0,1.0831867,1
6.730172,4.642618,6.927316,0.37996137,136982.16,0.0,1.44965,0
2.5928378,2.0771372,2.7869225,0.5795544,1121591.9,1.0,1.2482747,1
6.1431956,4.2401304,6.227686,0.66345817,125864.76,1.0,1.4488225,0
1.2955112,1.2108704,1.2699338,0.5117969,619621.9,0.0,1.0699009,1
2.595005,2.016027,2.7331057,0.3766231,1111717.9,1.0,1.2871877,0
3.6767147,3.4087858,3.4996734,0.52666336,359268.7,1.0,1.0785996,1
2.7140937,1.8962787,2.8550053,0.5828676,1013590.25,1.0,1.4312736,0
3.2187335,2.6392736,3.0770988,0.37549707,732167.5,1.0,1.2195528,0
6.596817,5.143164,6.570932,0.3488534,1040363.6,1.0,1.2826378,0
2.202072,1.8070594,2.3074162,0.5782434,105852.48,0.0,1.2185941,1
6.013193,4.369476,6.166721,0.62349766,689332.56,1.0,1.3761818,0
0.77495414,0.5423556,0.71073973,0.82246363,266948.72,1.0,1.4288672,1
6.1727653,5.142124,6.10679,0.599859,70778.83,1.0,1.2004309,1
6.3777814,4.274681,6.7755704,0.31863776,842297.5,1.0,1.49199,0
3.3332505,2.5683804,3.664419,0.8059675,912136.6,1.0,1.2978024,1
5.835327,5.065492,5.796578,0.65824807,896740.6,0.0,1.1519763,1
7.3380795,7.0585694,6.7303777,0.19920933,886021.6,1.0,1.0395987,0
6.4455614,6.1250234,6.2730594,0.3454565,969933.1,1.0,1.0523325,1
3.2454827,2.3695824,3.238942,0.42626622,590028.25,1.0,1.3696434,0
3.9768655,3.2192879,3.637582,0.6257147,449712.28,0.0,1.2353246,1
6.278989,5.387255,6.7364244,0.14308175,936607.56,0.0,1.1655265,0
2.4822378,1.8757052,2.5014956,0.48213315,816429.7,1.0,1.3233624,0
6.4702854,5.8162656,6.3617344,0.61715734,280007.3,1.0,1.1124467,1
2.758955,1.811615,2.7022223,0.07488314,550587.2,0.0,1.5229256,0
6.4867268,6.200622,5.8747797,0.61201376,259498.56,1.0,1.0461413,1
0.8770435,0.7600585,0.8803544,0.63004154,945738.9,1.0,1.1539156,1
0.5462989,0.46161765,0.54363036,0.3730021,334200.6,1.0,1.1834446,0
7.9818683,6.1084886,7.7358437,0.3270069,766099.94,0.0,1.3066847,0
6.9817657,4.7683825,7.2033353,0.37065595,895672.5,1.0,1.464179,0
7.0862107,5.424634,6.9601216,0.09918532,1190344.6,1.0,1.3063021,0
7.6199837,7.019142,7.7293515,0.45107153,548113.94,0.0,1.0856004,0
3.6188672,3.1204371,3.8975506,0.53293943,1053329.6,1.0,1.1597308,1
2.4373174,1.9712005,2.3709671,0.31709948,814007.0,0.0,1.2364634,0
1.214195,0.8588024,1.1894069,0.64580745,59715.64,1.0,1.4138235,1
4.1094313,3.736904,4.4101624,0.5153851,499970.97,0.0,1.0996888,1
1.916377,1.4165366,1.8619878,0.53900266,503235.8,0.0,1.3528609,0
7.497297,5.5658774,7.406374,0.4397005,187568.92,0.0,1.3470107,0
0.23122467,0.2190539,0.24513571,0.6114566,552653.44,1.0,1.0555607,1
1.3169346,1.0501136,1.3411311,0.6935841,183928.55,1.0,1.2540877,1
2.1225116,1.781985,2.3066971,0.43887222,1010692.2,1.0,1.1910939,0
1.7518624,1.6246133,1.7415835,0.61415476,466181.78,0.0,1.0783257,1
1.9610718,1.5639315,1.9528457,0.61580414,260590.0,1.0,1.2539371,1
5.317171,4.8204393,4.8311057,0.5626806,742096.3,1.0,1.103047,1
2.7545943,2.4045246,2.587833,0.7515581,1036219.44,1.0,1.1455878,1
4.99719,4.3429193,5.037167,0.39102656,1125166.8,0.0,1.1506523,0
7.144012,4.9790616,6.6969547,0.43676776,1078428.6,1.0,1.4348109,0
4.899943,3.4766157,4.854455,0.38345608,1064360.5,0.0,1.4094001,0
5.617356,4.7285,5.373919,0.60875326,450259.22,0.0,1.1879784,1
3.0509257,2.2380722,2.7585332,0.45912707,631234.6,1.0,1.3631936,0
1.44596,0.97045314,1.438762,0.39563763,477005.12,1.0,1.4899844,0
2.7005558,2.2097085,2.7795577,0.74947214,1110600.9,0.0,1.2221321,1
7.7214046,6.698724,7.471592,0.77142584,156750.11,1.0,1.152668,1
5.050129,3.916922,5.329428,0.45069605,687467.6,1.0,1.2893105,0
2.3645868,2.0900729,2.1971996,0.2948888,333941.66,1.0,1.1313418,0
3.717139,3.4607022,3.413294,0.7795276,1027930.4,1.0,1.0740997,1
6.717002,6.268768,7.301168,0.57060957,440101.1,1.0,1.0715027,1
5.41386,4.5866413,5.8704176,0.5631084,1043236.9,1.0,1.1803539,1
4.573092,4.0889077,4.4876156,0.51575017,1117249.4,1.0,1.1184142,1
7.1042705,5.2749343,6.990505,0.37995234,247762.8,1.0,1.3467978,0
5.445029,4.373437,5.8273087,0.43800718,917390.56,0.0,1.2450228,0
5.213292,5.1835656,5.245115,0.601658,452475.0,1.0,1.0057348,1
1.6801915,1.4320617,1.551527,0.43286595,513767.6,1.0,1.1732676,1
1.0298318,0.960274,0.9505086,0.56494755,365538.47,0.0,1.0724353,1
7.7281084,7.4920783,7.157976,0.50200486,759166.6,1.0,1.031504,1
4.871095,3.448491,5.1446223,0.34146696,444642.2,1.0,1.4125295,0
3.4423306,2.8302858,3.5124826,0.7431696,901708.2,0.0,1.2162484,1
4.7943625,4.33997,4.6023636,0.58910495,945265.8,1.0,1.1046994,1
0.6821333,0.5009317,0.6360311,0.54959714,504402.12,1.0,1.3617291,0
6.6125927,5.808432,6.1146164,0.5832532,55455.633,1.0,1.138447,1
1.8898351,1.6686475,1.9810717,0.23106624,125993.52,0.0,1.132555,0
6.4754586,5.5161295,6.9751863,0.42602307,364884.06,0.0,1.1739135,1
4.3681517,3.3002257,4.395303,0.27090493,1146954.1,0.0,1.3235918,0
2.3572617,1.9575565,2.4858315,0.5187029,502880.72,0.0,1.2041857,1
0.4356376,0.3115828,0.41674212,0.54888684,905870.56,0.0,1.3981439,0
6.5635004,6.050155,6.675951,0.52120084,1126489.6,1.0,1.0848483,1
1.5763891,1.0367546,1.5568541,0.6767884,442930.56,1.0,1.5205035,0
0.6040799,0.5950231,0.55426675,0.27539718,695483.44,1.0,1.0152209,0
6.095846,4.771453,6.0804443,0.38011235,1030168.75,1.0,1.2775661,0
2.9303372,2.3677053,3.1335776,0.5621522,757017.56,1.0,1.2376275,1
3.2368052,2.8006408,2.9466467,0.5395905,179053.7,0.0,1.1557374,1
2.1271272,1.6016676,2.1173875,0.30268538,935013.44,0.0,1.3280703,0
6.9015923,5.3476634,7.416814,0.6794795,1089706.4,0.0,1.2905809,1
2.5191703,2.388111,2.6653185,0.73148334,934092.2,1.0,1.0548798,1
1.8395021,1.7532508,1.8370923,0.56383806,915419.6,1.0,1.049195,1
2.6121478,2.0114713,2.4404485,0.2736393,919050.75,0.0,1.2986255,0
1.7845666,1.5256952,1.9089603,0.5239588,754419.7,1.0,1.1696744,1
2.6777108,2.3194752,2.4919496,0.5510514,334981.4,1.0,1.1544468,1
0.84690255,0.79405475,0.80910033,0.45922366,1097464.5,0.0,1.0665543,1
1.4365343,1.1103702,1.3285859,0.7020867,198243.39,1.0,1.2937436,1
3.4530125,2.5091972,3.424704,0.4826092,1001390.1,0.0,1.3761423,0
7.0598416,6.927767,7.2422647,0.81568134,463280.44,1.0,1.0190645,1
0.6468678,0.5380956,0.6891883,0.6174676,824893.1,1.0,1.202143,1
1.8588628,1.5703133,1.8444891,0.541412,975861.7,0.0,1.1837528,0
7.285096,6.676246,7.970945,0.6380641,968377.4,0.0,1.0911964,1
7.1421146,5.7634544,7.279039,0.7296328,235314.0,1.0,1.2392073,1
5.4997163,5.207641,5.6145616,0.6348578,752555.8,1.0,1.056086,1
2.0756936,1.391211,1.9408932,0.48862475,296747.03,1.0,1.492005,0
3.4745224,3.2680035,3.2591827,0.40101197,178919.92,1.0,1.0631943,1
1.8475238,1.8359768,1.8758374,0.3316839,640595.5,0.0,1.0062892,1
1.2029904,1.2575608,1.2561336,0.13389213,1185656.1,0.0,0.9566061,0
3.1639874,2.8953881,2.9771266,0.526135,1178913.5,1.0,1.0927681,1
4.6914086,4.2839003,4.6764126,0.44184956,709411.4,0.0,1.0951256,1
3.007475,2.4115846,2.92098,0.44988072,938000.3,1.0,1.2470949,0
4.9644313,4.469647,4.9036307,0.65432864,337129.66,0.0,1.1106988,1
2.510787,2.4441445,2.371253,0.48318914,308016.5,1.0,1.0272661,1
2.897634,2.4438126,2.6894233,0.7842655,862501.6,1.0,1.1857023,1
6.367254,4.8349223,6.138671,0.41403502,953899.5,0.0,1.3169299,0
7.0508547,4.7780247,7.5710907,0.35435733,903112.7,1.0,1.475684,0
2.711866,2.4300375,2.877412,0.31135455,170183.69,1.0,1.115977,0
4.657823,3.8252654,4.2867384,0.6084127,459713.44,1.0,1.2176471,1
2.3696659,1.9693698,2.1743145,0.67272294,100807.19,1.0,1.203261,1
0.6160102,0.5112545,0.6151418,0.41084078,954086.6,0.0,1.2048993,0
5.955286,5.1797385,5.6901355,0.3404026,408508.3,1.0,1.1497271,0
1.5338272,1.0445564,1.633043,0.7295414,544195.06,1.0,1.4684006,0
3.5205576,3.143218,3.5108278,0.2824397,715721.6,0.0,1.1200489,0
3.9989548,3.2108443,4.2810473,0.651533,50635.387,1.0,1.2454528,1
1.6388783,1.1177753,1.5104555,0.4143528,457238.25,0.0,1.4661965,0
0.9375317,0.61974025,1.0256742,0.5595643,886375.56,1.0,1.5127817,0
2.9145014,2.9065769,3.070195,0.66153824,378975.06,0.0,1.0027264,1
7.62783,6.914529,7.981573,0.57143843,706049.06,1.0,1.1031598,1
4.9980574,3.4167552,5.4381027,0.4557116,1173747.1,0.0,1.4628081,0
3.1749997,2.4764283,3.156142,0.7094146,185879.73,1.0,1.2820883,1
